id,genres,title,overview,keywords,popularity,cast,crew,production_companies,runtime,release_year
14048,"['Thriller', 'Documentary', 'Crime', 'History']",Man on Wire,"On August 7th 1974, French tightrope walker Philippe Petit stepped out on a high wire, illegally rigged between New York's World Trade Center twin towers, then the world's tallest buildings. After nearly an hour of performing on the wire, 1,350 feet above the sidewalks of Manhattan, he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's ""highest"" achievement.","['judge', 'juggler', 'passion', 'reality', 'street artist', 'jail', 'independent film', 'fame', 'hiding', 'tower']",14.331992,"Philippe Petit (Himself), Jean François Heckel (Himself), Jean-Louis Blondeau (Himself), Annie Allix (Herself), David Forman (Himself)",James Marsh,"UK Film Council, Red Box Films, Discovery Films",94.0,2008
356987,"['Drama', 'Thriller']",Abandoned,When their yacht capsizes during a storm; four men face almost certain death.,['supervivencia'],3.068463,"Dominic Purcell (Jim), Peter Feeney (John), Owen Black (Rick), Siobhan Marshall (Martha), Serena Cotton (Heather)",John Laing,Making Movies,82.0,2015
295886,['Drama'],Brotherly Love,West Philadelphia basketball star Sergio Taylor deals with the pressures of fame while his brother and sister have their own issues with ambition.,[],1.367751,"Keke Palmer (Jackie Taylor), Cory Hardrict (June), Eric D. Hill Jr. (Sergio), Quincy Brown (Chris Collins), Nafessa Williams (Simone)",Jamal Hill,,89.0,2015
38358,"['Horror', 'Drama', 'Thriller']",The Last Exorcism,"After years of performing “exorcisms” and taking believers’ money, Reverend Marcus travels to rural Louisiana with a film crew so he can dispel what he believes is the myth of demonic possession. The dynamic reverend is certain that this will be another routine “exorcism” on a disturbed religious fanatic but instead comes upon the blood-soaked farm of the Sweetzer family and a true evil he would have never thought imaginable.","['exorcism', 'fraud', 'evil spirit', 'human sacrifice', 'mockumentary', 'preacher', 'satanic ritual', 'found footage', 'satanic cult']",14.838986,"Ashley Bell (Nell Sweetzer), Patrick Fabian (Cotton Marcus), Iris Bahr (Iris), Louis Herthum (Louis Sweetzer), Caleb Landry Jones (Caleb Sweetzer)",Daniel Stamm,"Strike Entertainment, StudioCanal, Arcade Pictures",87.0,2010
33511,['Drama'],Nowhere Boy,The drama tells the story of Lennon's teenage years and the start of his journey to becoming a successful musician. The story also examines the impact on his early life and personality of the two dominant females in his childhood,"['musician', 'musical', 'biography', 'teenager', 'dark past', 'hit by a car', 'new brighton england', 'woman director', '1950s', 'aspiring musician']",1.950959,"Aaron Taylor-Johnson (John Lennon), Anne-Marie Duff (Julia Lennon), Kristin Scott Thomas (Mimi Smith), David Threlfall (George Toogood Smith), David Morrissey (Bobby Dykins)",Sam Taylor-Johnson,"Ecosse Films, UK Film Council, Film4",98.0,2009
702,['Drama'],A Streetcar Named Desire,Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.,"['southern usa', 'rape', 'sister sister relationship', 'loss of sense of reality', 'brother-in-law', 'violent husband', 'new orleans', 'middle aged woman', 'brother-in-law sister-in-law relationship', 'light bulb', 'expectant father', 'off screen rape']",14.884756,"Vivien Leigh (Blanche DuBois), Marlon Brando (Stanley Kowalski), Kim Hunter (Stella Kowalski), Karl Malden (Harold Mitchell), Rudy Bond (Steve)",Elia Kazan,"Charles K. Feldman Group, Warner Bros.",125.0,1951
935,"['Drama', 'Comedy', 'War']",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union. As soon as the actions of General ""Buck"" Turgidson are discovered, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike. Near the end is a scene that is probably the most uniquely unforgettable performance of Slim Pickens in his movie career. Peter Sellers plays multiple roles in this film.","['usa president', 'general', 'cold war', 'strategic air command', 'nuclear missile', 'war room', 'bomber pilot', 'nuclear weapons', 'ex nazi', 'doomsday device', 'absurdism']",41.996783,"Peter Sellers (Group Capt. Lionel Mandrake / President Merkin Muffley / Dr. Strangelove), George C. Scott (General ""Buck"" Turgidson), Sterling Hayden (Brigadier General Jack D. Ripper), Keenan Wynn (Colonel Bat Guano), Slim Pickens (Major ""King"" Kong)",Stanley Kubrick,"Hawk Films, Columbia Pictures Corporation",95.0,1964
542,"['Drama', 'Romance']",The Crime of Padre Amaro,The young Father Amaro is put to the test. He is sent to Mexico to help take care of aging Father Benito when he meets a 16-year-old girl that he begins and affair with. It turns out the girls mother had been having an affair with Father Benito. Father Amaro must soon choose between the holy or the sinful life.,"['heart attack', 'drug traffic', 'drug crime', 'mexican province', 'celibacy', 'priest', 'pregnancy', 'catholicism', 'new mexican cinema']",2.179428,"Gael García Bernal (Padre Amaro), Ana Claudia Talancón (Amelia), Sancho Gracia (Padre Benito Díaz), Angélica Aragón (Augustina Sanjuanera), Ernesto Gómez Cruz (Obispo)",Carlos Carrera,"Instituto Mexicano de Cinematografía, Alameda Films, Cinecolor-México",118.0,2002
84175,"['Drama', 'Fantasy']",Beasts of the Southern Wild,"Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink in 'the Bathtub', a southern Delta community at the edge of the world. Wink’s tough love prepares her for the unraveling of the universe – for a time when he’s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whack – temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Wink’s health fading, Hushpuppy goes in search of her lost mother.","['refugee camp', 'hurricane', 'fantasy', 'flooding', 'global warming', 'drama', 'bayou', 'crab', 'storm', 'celebration', 'auroch', 'tough love', 'defrost', 'levee', 'prehistoric creature', 'lost mother', 'melting ice caps', 'shrimp', 'salt water', 'explosives', 'crawfish', 'shrimping', 'submerged', 'grits', 'african american child', 'wild man']",12.471239,"Quvenzhané Wallis (Hushpuppy), Dwight Henry (Wink), Levy Easterly (Jean Battiste), Gina Montana (Miss Bathsheeba), Lowell Landes (Walrus)",Benh Zeitlin,"Journeyman Pictures, Court 13 Pictures, Cinereach",93.0,2012
1705,"['Action', 'Science Fiction']",Battle for the Planet of the Apes,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.","['post-apocalyptic', 'dystopia', 'ape']",13.315383,"Roddy McDowall (Caesar), Natalie Trundy (Lisa), Austin Stoker (MacDonald), Severn Darden (Kolp), Claude Akins (Aldo)",J. Lee Thompson,"Twentieth Century Fox Film Corporation, Apjac International",93.0,1973
62677,"['Drama', 'Music']",Songcatcher,"After being denied a promotion at the university where she teaches, Doctor Lily Penleric, a brilliant musicologist, impulsively visits her sister, who runs a struggling rural school in Appalachia. There she stumbles upon the discovery of her life - a treasure trove of ancient Scots-Irish ballads, songs that have been handed down from generation to generation, preserved intact by the seclusion of the mountains. With the goal of securing her promotion, Lily ventures into the most isolated areas of the mountains to collect the songs and finds herself increasingly enchanted.","['musical', 'independent film', 'woman director']",3.363321,"Janet McTeer (Professor Lily Penleric, PhD), Michael Davis (Dean Arthur Pembroke), Michael Goodwin (Professor Wallace Aldrich, PhD), Gregory Russell Cook (Fate Honeycutt), Jane Adams (Eleanor 'Elna' Penleric)",Maggie Greenwald,"Rigas Entertainment, ErgoArts",109.0,2001
50875,"['Drama', 'Thriller']",Higher Ground,A chronicle of one woman's lifelong struggle with her faith.,"['baby', 'wife husband relationship', 'christian', 'faith', 'independent film', 'evangelical christianity', 'woman director']",1.699101,"Vera Farmiga (Corinne Walker), Donna Murphy (Kathleen Walker), Dagmara Domińczyk (Annika), John Hawkes (CW Walker), Joshua Leonard (Ethan Miller)",Vera Farmiga,,109.0,2011
260778,"['Comedy', 'Romance']",Vaalu,"Sharp (Simbu), a happy-go-lucky guy, loves Priya (Hansika), a college student, but later learns that she is enagaged to Anbu ( Aditya), a businessman-gangster. Priya wants them to remain friends and Sharp agrees, all the while scheming to make her fall in love with him.",['teenage love'],0.320387,"Silambarasan (Sharp), Hansika Motwani (Priyamahalakshmi), Santhanam (Tyre), VTV Ganesh (Kutti Paiyaa), Brahmanandam (MD)",Vijay Chandar,"Nic Arts, Simbu Cine Arts",155.0,2015
58492,"['Comedy', 'Documentary']",The Greatest Movie Ever Sold,"A documentary about branding, advertising and product placement that is financed and made possible by brands, advertising and product placement.","['comedian', 'comedy', 'duringcreditsstinger']",0.692497,"Morgan Spurlock (Himself), Peter Berg (Himself), Paul Brennan (Himself), Ralph Nader (Himself), Brett Ratner (Himself)",Morgan Spurlock,Snoot Entertainment,87.0,2011
44562,['Comedy'],Ed and His Dead Mother,"A mourning son makes a deal to reanimate his one year dead mother, however things turn into an unexpected direction.","['chainsaw', 'macabre', 'uncle nephew relationship']",0.023436,"Eric Christmas (Mr. Abner), Harper Roisman (Judge Fearson), Steve Buscemi (Ed Chilton), Sam Jenkins (Storm Reynolds), Ned Beatty (Uncle Benny)",Jonathan Wacks,,93.0,1993
37232,"['Adventure', 'Drama', 'Foreign']",Travellers and Magicians,"A young government official, named Dondup, who is smitten with America (he even has a denim gho) dreams of escaping there while stuck in a beautiful but isolated village. He hopes to connect in the U.S. with a visa out of the country. He misses the one bus out of town to Thimphu, however, and is forced to hitchhike and walk along the Lateral Road to the west, accompanied by an apple seller, a Buddhist monk with his ornate, dragon-headed dramyin, a drunk, a widowed rice paper maker, and his beautiful daughter, Sonam.","['illusion', 'independent film', 'bhutan', 'story in story', 'weaver', 'storytelling']",0.749699,"Tshewang Dendup (Dondup), Sonam Lhamo (Sonam), Lhakpa Dorji (Tashi), Deki Yangzom (Deki), Sonam Kinga (The Monk)",Khyentse Norbu,Prayer Flag Pictures,108.0,2003
4929,['Western'],Hang 'em High,"Marshall Jed Cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. To carry out his oath for vengeance, he returns to his former job as a lawman. Before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of Wild West justice.","['prison', 'judge', 'marshal', 'death penalty', 'oklahoma', 'widow', 'cattle drive', 'hanging', 'law man', 'lynching', 'search party']",11.756943,"Clint Eastwood (Marshal Jed Cooper), Inger Stevens (Rachel Warren), Ed Begley (Captain Wilson), Pat Hingle (Judge Adam Fenton), Ben Johnson (Marshal Dave Bliss)",Ted Post,United Artists,114.0,1968
36334,"['Crime', 'Drama']",Deadline - U.S.A.,"With three days before his paper folds, a crusading editor tries to expose a vicious gangster.",[],0.225627,"Humphrey Bogart (Ed Hutcheson), Ethel Barrymore (Margaret Garrison), Kim Hunter (Nora Hutcheson), Ed Begley (Frank Allen), Warren Stevens (George Burrows)",Richard Brooks,Twentieth Century Fox Film Corporation,87.0,1952
9783,"['Horror', 'Thriller']",Sublime,"Admitted to Mt. Abaddon Hospital for a routine procedure, George Grieves discovers that his condition is much more serious and complicated than originally expected; and as his own fears begin to manifest around him, he learns that Mt. Abaddon is not a place where people come to get better... it is a place where people come to die.","['nurse', 'psychology', 'suspense', 'blood', 'hospital']",6.833164,"Tom Cavanagh (George Grieves), Jeffrey Anderson-Gunter (P.J.), Cas Anvar (Dr. Sharazi), Paget Brewster (Andrea), Jordi Caballero (Friar Lazaro Mate)",Tony Krantz,Raw Feed,113.0,2007
386826,"['Thriller', 'Comedy', 'Horror']",A Beginner's Guide to Snuff,"Two brothers, desperate to break into the world of television and film, decide to enter a horror movie contest. And what could be more horrifying than the elusive snuff film?",['snuff'],0.060127,"Joey Kern (Dresden Winters), Luke Edwards (Dominic Winters), Bree Williamson (Jennifer), Brad Greenquist (Kenneth Kennedy), Perry Laylon Ojeda (Jorge)",Mitchell Altieri,,87.0,2016
